,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125
M4_D1002,-0.6682313770639735,-0.18515386724899316,-0.725011081026126,-0.9295657117728172,0.4048292472588804,0.5045640057045587,0.47283438083576546,-0.5768475192890907,-0.6398041438219371,0.24194120033844835,-0.01232707316557237,0.0,-0.30541873597818187,0.5797230081142782,-0.5671284316195375,-0.24297985095492858,-0.6605444586173272,0.328427657334391,0.922634736925399,-0.8131833754622667,0.30975942290544456,-0.62842710321147,-0.3519813660272277,0.4816641447493448,-0.6223068110897294,-0.4719343862046698,-0.8793792656548605,0.17951366137166952,-0.039699535987826405,0.13240186795891648,-0.43168284338469365,0.0,-0.7193857960558291,0.06843935924306975,-0.40513043522444386,0.16247018668126978,-0.3017213828024367,0.9330790538772201,1.144422248422578,0.17951366137166952,0.28191478648667,0.16081278857253678,0.13661785756118228,0.0,2.050327858262373,0.17951366137166952,-0.1039737325140901,0.19436012725127566,-0.20240496963931326,0.0,-1.124125418823298,-0.017543711355789072,-0.29226534613079697,0.2048433123707921,-0.3102039498910327,0.9326645524957105,0.9453188186340911,0.17951366137166952,0.14836761190524714,0.17682373450759226,0.01076735917535681,0.0,1.3332985900408496,0.17951366137166952,-0.3738103018925985,0.38785780855371726,-0.5231037611322487,0.0,0.549465711674542,-0.10777490236003784,-0.21580482656386432,0.5590656013997072,-0.49126961869928376,0.9266111974106305,-0.4881189288379694,0.17951366137166952,-0.4396520422440608,0.21778635882877623,-0.5149357660029521,0.0,-0.304445796966148,-1.1223466119098868,-1.0413365058596618,-0.9341093805569363,-0.8800726665256907,-0.6178559725497854,-0.6731811971344942,-0.8511182559307218,-1.1519363943577123,-1.110318517229285,-0.2945239982613157,0.012414879865943253,0.0,-0.3582454367939435,0.7978437212815256,-0.9647307134889317,-0.8593649575544604,-0.1627521501885186,0.5579734529967163,0.9934834127195019,-0.7707057553917968,-0.7369170628344981,-0.9768086098197204,-1.1111975400154772,-0.5328364286297875,0.34454630386035034,-0.06661613710570315,-0.6957980462825655,0.17951366137166952,-0.22669200524513225,0.0606291238853899,-0.29353666900148523,0.0,0.4891541490516669,0.5188133448331523,-0.33417528269576263,0.2113915549353928,-0.18430957925247898,0.9191995067057578,-0.4258215599615714,0.17951366137166952,-0.23973704815384098,0.2082558647506362,-0.22828419550044163,0.0,-0.3378486488054387
M4_D1019,-0.6779862008425909,-0.1919028027336612,-0.7296880101153098,-0.8203850466779788,0.49569826171990533,0.488217382246877,0.45739721268507,-0.566361652492231,-0.6326071382049128,1.2554479297095118,1.078740549692063,0.0,-0.3054142569871957,0.40506331685410696,-0.5535752870532976,-0.2430538853887285,-0.7399788878467611,0.4874781427669356,1.794158640553813,-0.7683955716708977,1.6282425852733928,-0.6388041987157226,-0.3548286452574557,0.49359003660541045,-0.6603426734281176,-0.6657689254665997,-1.2944913018250495,2.528975898783713,1.9279335014352343,0.13240186795891648,-0.3869342626161866,0.0,-0.7193857960558291,0.20198680699070018,-0.4024462549538127,2.4029724993467894,0.6991906722071508,1.7994245313189168,1.796108413339815,2.528975898783713,0.17606190164038185,2.3986311024713967,1.186332199499345,0.0,1.633651428671372,2.528975898783713,2.099853694564202,0.19436012725127566,-0.037545437483642516,0.0,-1.124125418823298,0.034688289349443645,-0.2809367395403203,2.4663192277989583,0.8511196766436482,1.8042410165086948,2.0114943551720175,2.528975898783713,0.5772407480065228,2.4061061406594764,1.3575545951785106,0.0,1.938410213015179,2.528975898783713,1.7347345120022335,-1.614244274986689,2.0553815903958346,0.0,-1.8199497780351346,-1.4201077485007008,-0.12026192179243197,2.1946284722806055,2.1788548469553515,1.8039925736682878,2.1653109720336405,2.528975898783713,1.3980268304091252,2.4942130782920224,2.3835854736474613,0.0,1.8674284243674337,-0.9059670695043325,-0.843084214621215,-0.7249876703691085,-0.7249501582063164,-0.702674327696869,-0.6668056511176564,-0.6743944733147512,-0.8975710203540993,-0.8916897196476976,-0.5278626661967039,-0.15938931967714218,0.0,-0.36041524758347376,1.0070084928669096,-0.7414757396196396,-0.8039086704780656,-0.5830421537299084,0.6749190881686036,1.8293431365472255,-0.5946157646112655,-0.38240371825348074,-0.8274546410742899,-0.900838415418522,-0.5974076324960529,1.123493513982387,0.47544357991699326,-0.8092886775564149,2.528975898783713,-0.22669200524513225,0.0606291238853899,-0.29353666900148523,0.0,0.4891541490516669,0.2854298712149259,-0.33417528269576263,2.566259263523754,-0.18430957925247898,1.7881047214906984,-0.4258215599615714,2.528975898783713,-0.23973704815384098,2.5648830636827236,-0.22828419550044163,0.0,-0.3378486488054387
M4_D1032,-0.6783876467224288,-0.18303456049057726,-0.7285281023880585,-0.9311117774964669,0.4579996600996337,0.4732752660706945,0.44235937214810456,-0.5542052722669849,-0.6237929521354922,-0.36138543328235695,-0.26979060908580416,0.0,-0.3054093945271009,0.4145741205366774,-0.5392183162786456,-0.2430366563726372,-0.7138188368770723,0.8591931102293322,1.463230121588776,-0.8337735214332586,0.397244577078538,-0.6391731177962533,-0.349920665106584,0.6719546321812866,-0.9325852518690673,-1.2228624650132083,-1.1444240955506522,1.257319770283465,1.481741623060488,0.13240186795891648,-0.1777287295488163,0.0,-0.7193857960558291,0.8304782961272457,-0.40304506875003326,1.5111936036007168,0.46213041639942976,1.4710869647277103,1.6622149580603214,1.257319770283465,0.2788581823942938,1.5084720174681687,0.4701468386011323,0.0,2.050327858262373,1.257319770283465,0.7683746240377339,0.19436012725127566,0.3844103771557736,0.0,-1.124125418823298,0.9441635109725051,-0.2647244067724598,1.7092370125153855,0.35550650408976564,1.474128748855974,1.577942705581418,1.257319770283465,0.1893554691846864,1.6531931616394648,0.2210151435647876,0.0,2.0392621501775676,1.257319770283465,1.1004568037574467,-2.8655783953402523,2.0553815903958346,0.0,-1.8199497780351346,-1.771751686302449,-0.09706213059877589,0.7518978733554946,1.828972520780851,1.4732418697966008,1.814007228923275,1.257319770283465,1.0746711994209435,1.7859631672498189,1.5882595237433845,0.0,0.1427047780142953,-0.9673085018508484,-0.9259653883744093,-0.7343899386373901,-0.7222555874422322,-0.5781335731285109,-0.6242440838035795,-0.7751678263932248,-0.9788917904913793,-0.8920099775567881,0.4613099037492946,-0.09004411173189922,0.0,-0.3552836398126021,0.990135925983439,-0.7724789222932874,-0.8204947431029406,-0.5455190006550819,0.6705506314569541,1.5145564563221035,-0.6177356263081688,-0.15101869374523855,-0.9304793194789294,-0.9401568224940146,-0.5598417571097395,0.5514111940534226,0.12999717676297431,-0.7354972155608102,1.257319770283465,-0.22669200524513225,0.0606291238853899,-0.29353666900148523,0.0,0.4891541490516669,0.5028143324648784,-0.33417528269576263,1.3180974292504941,-0.18430957925247898,1.458402877025135,-0.4258215599615714,1.257319770283465,-0.23973704815384098,1.315877898665697,-0.22828419550044163,0.0,-0.3378486488054387
M4_D1091,-0.6758863962912394,-0.18808344792118561,-0.7151277973318425,-0.7873706119432612,0.4105533701485623,0.4703264138625396,0.449516939233707,-0.5590718115105343,-0.6221325468118835,0.35169364544096643,0.2796714491237677,0.0,-0.3054472278450309,0.6366157112103835,-0.5455051247257022,-0.24280862750171545,-0.7351561026364507,0.6030246959257133,1.6105010778066349,-0.7135818887631458,1.2832654494633793,-0.63886018438938,-0.35314279403931803,0.741519032994033,-0.9049188246798547,-0.9882372712540859,-1.2274381172492852,1.7458218196463653,2.344866895982128,0.13240186795891648,-0.25949495333742795,0.0,-0.7193857960558291,0.27861469381845627,-0.35442740252529215,1.712361085980017,2.398281464096974,1.617755311408384,1.886270975779728,1.7458218196463653,0.9878593010437909,1.70883214337828,0.8654688759672411,0.0,0.008613353266466697,1.7458218196463653,1.3783625726040472,0.19436012725127566,0.3322393239430085,0.0,-1.124125418823298,0.24027567965238175,-0.2557056991034343,1.8472463190463595,0.9153795980128829,1.6214973639719183,1.8755381948535015,1.7458218196463653,1.0981601867341033,1.7926814763866517,1.0007340696718767,0.0,2.896503616057868,1.7458218196463653,0.7918892700167396,-0.6004999683282675,2.0553815903958346,0.0,-1.8199497780351346,-0.6813136558241537,0.022914057390968638,2.275059595303167,3.197008328480166,1.6205997948999138,2.3123456718746302,1.7458218196463653,2.1909598500127423,1.853057180073781,2.418933293643198,0.0,1.2925205422497208,-0.8773285237672108,-0.9298707268823255,-0.5251490695533494,-0.5871635900005118,-0.5752168323824961,-0.6461720173656716,-0.7733825301356101,-0.8630158230289363,-0.7071975080579852,0.6558807119443054,-0.09290095966214258,0.0,-0.3666460248731529,1.0549751764300763,-0.5989939135996869,-0.7838519741258853,-0.6429962486059544,0.6770494426393935,1.6537714443510863,-0.480334757510387,0.21302117660576295,-0.9483532585936317,-0.8651984806269919,-0.5656935246340209,0.6221780104057668,0.2616209215243027,-0.7601314991151029,1.7458218196463653,-0.22669200524513225,0.0606291238853899,-0.29353666900148523,0.0,0.4891541490516669,0.41341401713639847,-0.33417528269576263,1.801960582061204,-0.18430957925247898,1.6056541109686937,-0.4258215599615714,1.7458218196463653,-0.23973704815384098,1.797144465733016,-0.22828419550044163,0.0,-0.3378486488054387
M4_D1101,-0.666489315090824,-0.1379285962660768,-0.5609796156931979,-0.3212126269058114,-0.9043827712533797,0.2899500074918865,0.30021778705755386,-0.4213253333916344,-0.5407900050305867,-0.6399313074413681,-0.03170045854257586,0.0,-0.3054101314172171,0.6630993471733073,-0.3928261699769815,-0.2364724504443643,3.060848469006261,0.6132563140608811,1.8132123061450707,0.10167868138754171,0.727619929371392,-0.625265019773219,-0.3146295176119831,0.8889469414425081,-1.0123062823214755,-1.499240607228552,-1.2931718307041644,2.6220239081861703,2.84469932804127,0.13240186795891648,-0.2817191882002519,0.0,-0.7193857960558291,1.1573564112360153,-0.3956624899023367,3.2890848433745963,1.4080533048356396,1.8183048417404883,1.9325115145101457,2.6220239081861703,0.8292918872721335,3.282843644723823,2.140478398423759,0.0,2.1753307871396736,2.6220239081861703,3.5756309894827014,0.19436012725127566,0.020385464163166948,0.0,-1.124125418823298,1.1374608467682479,-0.3024308724221295,3.5154497041763673,0.7895523422077839,1.8233160030667215,2.0769940126427144,2.6220239081861703,0.5388276865250654,3.4381981995581095,1.8621492777131445,0.0,3.8545970191005563,2.6220239081861703,3.1232884138354153,-2.885846818428439,2.0553815903958346,0.0,-1.8199497780351346,-1.7958380828425589,-0.170943462105758,1.7322173945147432,1.5880947592255035,1.8240558690062914,2.499363192958028,2.6220239081861703,2.777986213696269,3.5022131761686097,1.8180203537156734,0.0,-0.04893118269160898,0.9896653295087079,0.7709260108486861,0.4796965590770953,0.4693413790637819,0.516354470840619,1.0852354408848839,0.9159004034249794,1.097691669255481,0.8401967449608201,0.17812098275632857,-0.2071701107720196,0.0,-0.35014031008490476,-0.9431747180732715,0.8236843296933395,0.680055356788816,-0.6320995482828583,0.674417459945641,1.8286861290577583,0.3721986527802208,-0.11943598393278446,-0.1930248751843227,1.1037508385393329,-0.5582702572731788,0.5292998022674119,0.548773447336743,-0.7881775140225379,2.6220239081861703,-0.22669200524513225,0.0606291238853899,-0.29353666900148523,0.0,0.4891541490516669,0.45140994864000955,-0.33417528269576263,2.7064761147040914,-0.18430957925247898,1.8067973053882949,-0.4258215599615714,2.6220239081861703,-0.23973704815384098,2.69780737497517,-0.22828419550044163,0.0,-0.3378486488054387
M4_D1104,-0.6381904312157158,-0.15475933957279384,-0.4922903409532994,0.7601473041445262,0.29248407009474514,0.321961410271524,0.28797266307195557,-0.41939574674856833,-0.55138056458386,2.1615526601429527,2.1191457978503228,0.0,-0.30534305987580224,0.605773223412694,-0.3858733278261134,-0.2314330708401078,-0.740405363436012,0.5963866297804556,1.8132123061450707,0.4364823050448182,2.3422162048278046,-0.5859383655428825,-0.33632469209077287,-0.012775815623264408,-0.23839346950627135,-0.5154291384947575,-1.3149947910942195,2.6220239081861703,2.191259855885904,0.13240186795891648,-0.45882937922779315,0.0,-0.7193857960558291,-0.1893213545652539,-0.4126315623319961,2.16353908011614,0.5329724140362725,1.8179513007755486,1.8182475597884438,2.6220239081861703,0.15143953779169753,2.156453353345963,1.7589734419753007,0.0,2.1753307871396736,2.6220239081861703,2.952525020517113,0.19436012725127566,0.09507285590012503,0.0,-1.124125418823298,-0.33925615800543396,-0.298038541809658,2.229891256369042,0.7386784722410825,1.8224281780198741,1.9774276576868115,2.6220239081861703,0.2333470986931995,2.1754139278083593,1.3335262769625758,0.0,2.4426698988271203,2.6220239081861703,0.3118953286423062,-1.086226317081016,2.0553815903958346,0.0,-1.8199497780351346,-1.4453627093924355,0.022725329702818896,2.2417128705045752,1.6765904096040645,1.8202702791986962,1.4769999499341566,2.6220239081861703,0.5520556209037968,2.1281108345416824,1.7826725337199367,0.0,2.6339722671910506,1.329337187244518,1.3917984722398677,0.25177098326992287,0.6137897880821971,0.9328487482256388,1.6183611575604215,1.5079247327403493,1.1237062158564657,0.9727289871262161,0.14302007391016738,-0.08261889788591156,0.0,-0.343681095130484,-1.5479240868707693,0.32316393580771996,1.0341545575118702,-0.5613441143789186,0.6745870049852251,1.8361494001425784,0.4332396351950938,-0.14420142312814258,1.2947895941261829,1.2511701007308575,-0.6068756227314658,1.2492808338467603,0.057244198028469244,-0.79663894475037,2.6220239081861703,-0.22669200524513225,0.0606291238853899,-0.29353666900148523,0.0,0.4891541490516669,0.4491626032526455,-0.33417528269576263,2.705849144929753,-0.18430957925247898,1.8067926357228634,-0.4258215599615714,2.6220239081861703,-0.23973704815384098,2.702963227049544,-0.22828419550044163,0.0,-0.3378486488054387
M4_D1124,-0.6492910488016436,-0.19090769871684238,-0.49755332683520165,0.23010298743620522,-1.1154110570914537,0.30111913276429075,0.2678121378315743,-0.4063552317340813,-0.537940153336753,0.4974574254890603,0.6304188037831471,0.0,-0.30540522637418627,0.6352491342314124,-0.36856195131895914,-0.23187357688432292,-0.730878411475004,0.49644233044654523,1.8132123061450707,0.5733157983654543,1.3745412917576716,-0.6053002938945036,-0.3513113830874227,0.6028549531875934,-0.7932567134124283,-0.6377481909478587,-1.3215861166746907,2.6220239081861703,1.00629126085789,0.13240186795891648,-0.33876591340823087,0.0,-0.7193857960558291,0.5088393400256338,-0.38966971666683364,2.7470578934699788,0.44215581783945546,1.8134474874700501,1.5834836097672003,2.6220239081861703,0.1089920867606087,2.7420919023201806,0.0207079009742261,0.0,-0.4913983622427348,2.6220239081861703,0.9782629504261428,0.19436012725127566,0.1770868292470142,0.0,-1.124125418823298,0.2914245796583104,-0.2739783893376293,2.7789314228681334,0.3711878558675517,1.816832818621322,1.6423851709225716,2.6220239081861703,0.5583857388186164,2.7150454270226216,-0.11658272736909842,0.0,-0.33075837313855666,2.6220239081861703,1.2033126483376824,-0.0663108508176733,2.0553815903958346,0.0,-1.8199497780351346,-0.28783375085292406,-0.04500579496358852,3.924443847855348,3.0790014041810827,1.8206249289120044,2.06858946437228,2.6220239081861703,2.1555468465513994,2.8253374006649414,1.2171074137881486,0.0,4.550331874250093,1.8426020477649332,1.6252460813722809,0.7631467286737937,1.1000201100546838,1.3927739357209779,2.188516749157334,1.8968773202209124,1.5671519542232117,1.5081895706967787,0.563132766204786,-0.0945195593566196,0.0,-0.3375578282306615,-0.43916638549387665,0.6386394825933218,1.8613168272694844,-0.6706934213213709,0.6760050689922301,1.8361534132192252,0.8344144690966854,0.04226381561665498,1.0679562562171787,1.9214816246980346,-0.5875835955853214,0.9064633768729372,0.1400949843902188,-0.8021769740237481,2.6220239081861703,-0.22669200524513225,0.0606291238853899,-0.29353666900148523,0.0,0.4891541490516669,-0.5955780303810077,-0.33417528269576263,2.414384912064845,-0.18430957925247898,1.8017507967095958,-0.4258215599615714,2.6220239081861703,-0.23973704815384098,2.410449182017499,-0.22828419550044163,0.0,-0.3378486488054387
M4_D1162,-0.6804433273396239,-0.18871886638289626,-0.728785455076847,-0.8903473763693227,0.353432311016341,0.47586568290519227,0.45939598068539245,-0.5654622258966318,-0.6267179179577964,-0.2297507273596239,-0.068712671300006,0.0,-0.3054150137882995,0.6683995652647389,-0.5539882154543087,-0.24304073514335678,-0.6832266756329692,0.5056389372838597,1.8130583842733183,-0.7662996068484513,0.8380720948020736,-0.6416625792848817,-0.3506834606094116,0.8094326159662149,-0.9515652522994327,-0.8119894303835511,-1.2916166299357286,2.6220239081861703,1.6987420447837254,0.13240186795891648,-0.20343555446933193,0.0,-0.7193857960558291,0.6820635752704557,-0.3708223811733638,2.8918377428331916,1.3377563346692258,1.8177918985170058,1.7282632291666526,2.6220239081861703,0.9913587873077088,2.886535343976776,0.5868244107946247,0.0,-0.3247277904063343,2.6220239081861703,2.663928571733051,0.19436012725127566,-0.16430099428082764,0.0,-1.124125418823298,0.6946318043706731,-0.28444023856834333,3.1299441438365396,1.0365723370273774,1.822607068782319,2.047731767403869,2.6220239081861703,1.036254818924738,3.050708164106563,0.46249974163493385,0.0,-0.33075837313855666,2.6220239081861703,2.2318710941400393,-1.958646186556246,2.0553815903958346,0.0,-1.8199497780351346,-1.233967102686634,-0.09429573095414225,2.5490243491984117,3.705163734498145,1.8236220788853978,2.4877020679251474,2.6220239081861703,1.3182408859773156,3.2569437517220883,2.4719550236368035,0.0,4.039302645701015,-1.0853891732768175,-1.0534016019204304,-0.7019087101446279,-0.6791720528746626,-0.7544712187493504,-0.7923527326980544,-0.9202471186935993,-1.0979098909057337,-0.8993347728077178,1.3592548546214995,0.28770982763659136,0.0,-0.3584336303899193,0.6923054489037175,-0.8200505821642471,-0.8455081716126446,-0.6706811954963806,0.6731703360917363,1.8474696132394792,-0.5370894462522202,0.7144624691614311,-0.9897015044955221,-1.0712370079787512,-0.5260186229770687,0.24824000782624783,-0.028767584513568884,-0.7754155708740257,2.6220239081861703,-0.22669200524513225,0.0606291238853899,-0.29353666900148523,0.0,0.4891541490516669,-0.13515548771460337,-0.33417528269576263,2.5428346907675574,-0.18430957925247898,1.8061361865780847,-0.4258215599615714,2.6220239081861703,-0.23973704815384098,2.5373314791602892,-0.22828419550044163,0.0,-0.3378486488054387
M4_D1170,-0.6789568961923151,-0.1882756584217413,-0.7355220569271317,-0.8921488332240496,0.5039377670740938,0.4863527030238567,0.46367089241042037,-0.5691869654663035,-0.6319807619106255,0.36060149951945286,0.234007574415301,0.0,-0.3054107304953614,0.6700772571232841,-0.5582294743775407,-0.2431350370133732,-0.7359359841951855,0.48970319352748254,1.6368921158318945,-0.8227410007207983,1.1154907937483907,-0.6396490720100558,-0.35310825084745573,0.6154965250516276,-0.7642213953499278,-1.2118019407690301,-1.2246326376546819,1.8466238298323605,1.9523155712917777,0.13240186795891648,-0.2134250154159379,0.0,-0.7193857960558291,0.657963537978716,-0.2945555921866372,2.051007175479948,3.5872399358721285,1.644356646567187,1.8043368805647622,1.8466238298323605,1.6023128631070382,2.0464423124561124,2.139326975013955,0.0,-0.11638957561083367,1.8466238298323605,2.7196801584299717,0.19436012725127566,-0.1629730374762797,0.0,-1.124125418823298,0.5449869419075806,-0.23227363351337335,2.151566801054035,2.6199942859602383,1.648301776249876,2.1913607852530714,1.8466238298323605,0.9250547459887948,2.092814171034989,8.015801572814084,0.0,3.2494853961262264,1.8466238298323605,0.43189381398591453,-2.5395766793061987,2.0553815903958346,0.0,-1.8199497780351346,-1.722692247089429,-0.04032278944096044,1.2447164384513696,1.382682452618415,1.6479308192749083,1.2032980028553015,1.8466238298323605,1.7420251934244497,2.2104679403303376,1.2701291437817537,0.0,5.4446330242109795,-1.131096725523448,-1.087080601231714,-0.7699995636081494,-0.7612380705481199,-0.738292331457584,-0.8036533347056584,-0.9598295566917093,-1.1472762296157937,-0.9930623208171703,1.0274038332858582,0.10476467118608646,0.0,-0.3609278012256051,0.3901332382737269,-0.8585604778387124,-0.8569898499309826,-0.6968198006062521,0.6730667022400914,1.6732862746976054,-0.6242872213496066,0.3505913151364644,-0.9695312603347385,-1.1252029168989568,-0.5486677454489652,0.44455327139483714,0.24756303202296648,-0.7498107794618918,1.8466238298323605,-0.22669200524513225,0.0606291238853899,-0.29353666900148523,0.0,0.4891541490516669,0.5016165774014018,-0.33417528269576263,1.9235624764159474,-0.18430957925247898,1.6322845819574583,-0.4258215599615714,1.8466238298323605,-0.23973704815384098,1.9205626747633362,-0.22828419550044163,0.0,-0.3378486488054387
M4_D1204,-0.6490853201179629,-0.15316109727740226,-0.5016679052009702,0.9782078177105068,0.17828774041068723,0.3023328128629618,0.31808065946116243,-0.44265039128608397,-0.539579686748866,2.4739058740122477,3.0984491395685865,0.0,-0.3051457298832358,0.6971987795575286,-0.4139735184463357,-0.2322063912896166,-0.7499323153970202,0.6920770621558814,1.8132123061450707,0.6342884088742112,2.893381868100371,-0.578282190196508,-0.3308296877428144,-0.44912960849406314,0.15958640305744645,-1.5480650502178654,-1.3016390859805576,2.6220239081861703,1.6816745958841448,0.13240186795891648,-0.32629664602963565,0.0,-0.7193857960558291,0.02658851096905894,-0.3925712085212656,2.343995341123208,0.8089280889953772,1.8178127144497265,1.802805093078187,2.6220239081861703,0.42876178238890816,2.342618506238029,1.2392976763503383,0.0,1.5503161427531715,2.6220239081861703,1.4505116848000625,0.19436012725127566,-0.037709797490949264,0.0,-1.124125418823298,-0.38380356482788675,-0.2794979829331111,2.191110437171196,0.5450657173354451,1.8226115226936417,1.8855352493267628,2.6220239081861703,0.5178268653115948,2.1378593815302707,1.5449754772628033,0.0,-0.2299064359761684,2.6220239081861703,2.3004416571935296,0.38785780855371726,1.8251881023321341,0.0,-1.8199497780351346,-0.8997375200454135,-0.15793750381524171,3.034902882178719,1.5598261663825528,1.8202064032348029,1.8812493934154706,2.6220239081861703,0.9613089526237402,1.9361562417704417,1.800346443717805,0.0,0.5259766994261038,1.260099674316349,1.4197976403133814,1.0672873655413957,0.6606487998758932,0.14183564411181965,0.3160999110183205,0.5674251850588755,1.5239183537428354,1.0853104251062007,-0.5946570398516123,-0.27806935860480736,0.0,-0.32744125579676536,0.908839298714984,1.785557395581499,1.1611134566202688,-0.6417480165424865,0.6739358390813457,1.8458012146972653,0.6454377799283897,-0.15370090255138805,1.443150750064272,1.283781477576072,-0.6188490754853969,1.2901849988026184,0.5107999018196145,-0.742807940438008,2.6220239081861703,-0.22669200524513225,0.0606291238853899,-0.29353666900148523,0.0,0.4891541490516669,0.1905925837888672,-0.33417528269576263,2.6337126644113726,-0.18430957925247898,1.806659805353036,-0.4258215599615714,2.6220239081861703,-0.23973704815384098,2.6320702610269056,-0.22828419550044163,0.0,-0.3378486488054387
